Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Milan,Roma,2024-12-29,D,H,1,1,0,0,0,1,46,0,it Serie A,22,2,27.3,33.8,11,12,47.8,17,8,47.1,6,35.3,301,1672,923,23,16,12,0,0.0,4,0,0,17,7,2,2,0,0,0,0,0,6,33.3,32.0,21,0.05,0.14,7,33.3,19.6,0,1,0,0,0,31,0,5.0,331,392,84.4,15,23,9,0,37,5834,2098,126,144,87.5,166,182,91.2,28,44,63.6,0,0,0,,0,0,,0,0,0,345,46,14,1,2,17,18,6,5,0,0,1,4,329,16,7,11,11,37,25,5,3,2,2,0,5,4,80.0,497,58,160,189,150,35,497,10,5,3,4,3,4,7,57.1,3,9,1,8,6,16,20,0,1.9,1.9,0.6,0.6,1.6,1.3,-0.9,-0.9,-0.6,0.09,0,1.0,0.19,0.0
Roma,Milan,2024-12-29,D,A,1,1,0,0,0,1,54,0,it Serie A,26,6,11.5,27.1,12,11,52.2,8,3,37.5,4,50.0,294,1460,774,16,10,13,0,0.0,4,0,0,8,17,2,2,0,0,0,0,0,8,0.0,20.1,12,0.08,0.2,5,41.7,19.9,0,6,0,0,0,36,1,19.0,396,464,85.3,11,31,9,1,41,7276,2528,163,179,91.1,182,197,92.4,43,62,69.4,0,0,0,,0,0,,0,0,0,416,42,17,0,2,16,10,5,0,5,0,6,8,393,10,3,10,6,22,19,1,1,1,0,0,7,6,85.7,570,87,210,261,104,17,570,17,9,11,4,2,6,14,42.9,8,9,6,3,5,22,29,0,1.3,1.3,-0.6,-0.6,1.2,0.7,-0.3,-0.3,-0.2,0.1,0,0.7,0.1,-0.3
Venezia,Napoli,2024-12-29,L,A,0,1,-1,0,0,0,34,0,it Serie A,15,1,100.0,60.1,8,17,32.0,16,7,43.8,7,43.8,245,1468,798,16,10,31,1,3.2,3,0,0,12,10,0,0,0,0,0,0,0,14,21.4,16.7,4,0.0,0.0,2,50.0,25.4,1,1,0,1,0,32,0,4.3,228,319,71.5,2,19,3,0,20,3590,1362,139,166,83.7,60,84,71.4,21,50,42.0,1,0,1,100.0,0,1,100.0,0,0,0,270,48,10,0,3,9,18,4,3,0,0,1,7,226,10,2,16,5,6,5,0,0,0,1,0,8,6,87.5,455,95,174,197,92,11,455,23,11,14,6,3,12,20,60.0,8,13,5,8,12,35,44,2,0.2,0.2,-1.7,-1.0,0.2,0.2,-0.2,-0.2,-0.2,0.05,1,2.0,0.15,1.0
Torino,Udinese,2024-12-29,D,A,2,2,0,0,0,2,56,0,it Serie A,28,4,35.7,38.5,4,7,36.4,12,1,8.3,8,66.7,387,1996,944,21,8,11,1,9.1,0,0,0,12,15,3,2,0,0,1,0,0,6,50.0,48.0,12,0.17,0.33,6,50.0,20.1,0,0,0,0,0,29,0,7.5,415,496,83.7,10,26,9,2,37,7372,2308,195,220,88.6,157,176,89.2,57,80,71.3,0,0,0,,0,0,,0,2,0,444,52,18,2,2,17,22,3,2,0,0,0,8,411,8,4,10,4,22,18,2,0,1,1,0,3,1,33.3,573,51,179,268,128,18,573,5,4,2,2,1,2,3,66.7,1,8,2,6,8,13,20,0,0.6,0.6,-0.1,-0.1,0.4,0.4,1.4,1.4,0.6,0.05,0,1.8,0.59,-0.2
Juventus,Fiorentina,2024-12-29,D,H,2,2,0,0,0,2,62,0,it Serie A,23,2,56.5,41.6,16,19,45.7,26,12,46.2,13,50.0,435,2558,1332,32,15,7,0,0.0,3,0,0,14,9,4,4,0,0,0,0,0,8,37.5,28.3,15,0.13,0.4,5,33.3,14.1,0,0,0,0,0,38,1,10.6,460,548,83.9,10,30,7,2,37,7441,2410,240,270,88.9,168,190,88.4,38,66,57.6,0,0,0,,0,0,,0,0,0,501,47,10,1,1,18,19,7,4,3,0,0,2,453,15,9,11,5,25,19,2,0,3,1,0,4,2,50.0,648,46,188,323,144,33,648,16,10,9,5,2,8,16,50.0,8,10,4,6,3,19,10,1,1.5,1.5,0.5,0.5,0.6,0.8,0.5,0.5,0.4,0.1,0,1.3,0.33,-0.7
Fiorentina,Juventus,2024-12-29,D,A,2,2,0,0,0,2,38,0,it Serie A,20,2,60.0,41.3,19,16,54.3,19,8,42.1,8,42.1,243,1218,534,12,8,13,0,0.0,1,0,0,9,13,3,2,0,0,1,0,0,9,22.2,31.8,11,0.18,0.5,4,36.4,18.2,1,1,0,0,0,37,0,5.0,265,343,77.3,8,29,4,2,34,5024,1947,101,121,83.5,129,145,89.0,28,54,51.9,0,0,0,,0,0,,0,0,0,298,44,13,0,2,7,17,2,2,0,0,1,7,263,8,3,19,8,20,14,1,2,2,1,0,5,3,60.0,462,70,171,197,100,12,462,18,10,10,6,2,13,25,52.0,12,4,3,1,10,28,33,0,1.0,1.0,-0.5,-0.5,0.8,0.6,1.0,1.0,1.2,0.09,1,2.0,0.4,0.0
Hellas Verona,Bologna,2024-12-30,W,A,3,2,1,0,0,2,33,0,it Serie A,19,2,47.4,38.5,29,17,63.0,17,6,35.3,10,58.8,156,837,343,6,7,22,0,0.0,5,0,0,24,9,3,3,0,0,0,0,0,6,83.3,52.0,7,0.29,0.67,3,42.9,12.9,0,1,0,0,0,30,0,17.7,165,247,66.8,5,12,4,1,20,3571,1690,54,71,76.1,70,88,79.5,33,64,51.6,0,0,0,,0,0,,0,0,0,210,36,10,0,3,8,12,5,1,1,0,1,7,165,7,4,18,7,12,10,0,1,1,0,0,7,5,71.4,380,72,177,146,60,14,380,20,13,10,10,0,8,14,57.1,6,19,10,9,4,24,41,2,0.8,0.8,-1.4,-1.4,0.7,0.6,1.2,1.2,1.3,0.12,0,2.8,0.4,0.8
Bologna,Hellas Verona,2024-12-30,L,H,2,3,-1,0,0,2,67,0,it Serie A,42,3,33.3,34.0,17,29,37.0,16,6,37.5,8,50.0,323,1698,786,13,9,6,0,0.0,2,1,0,9,22,3,1,0,0,2,0,0,7,28.6,31.0,23,0.09,0.29,7,30.4,16.3,1,1,0,0,1,28,0,19.0,409,505,81.0,16,45,6,3,38,8586,2811,128,152,84.2,213,238,89.5,65,102,63.7,0,0,0,,0,0,,0,0,1,435,69,24,0,1,30,23,11,5,4,0,1,11,397,9,6,17,12,41,20,5,3,8,3,2,3,1,0.0,610,50,168,253,193,31,610,17,12,7,8,2,10,16,62.5,6,10,2,8,4,21,10,1,2.2,2.2,1.4,1.4,1.4,0.9,-0.2,-0.2,-0.4,0.1,1,0.7,0.22,-1.3
Como,Lecce,2024-12-30,W,H,2,0,2,0,1,2,56,1,it Serie A,15,3,26.7,29.7,13,13,50.0,12,4,33.3,7,58.3,382,2172,1180,23,13,17,0,0.0,3,0,0,12,15,3,2,0,0,1,0,0,5,40.0,32.4,14,0.14,0.33,6,42.9,18.5,1,5,1,0,0,50,1,9.7,450,537,83.8,10,26,7,2,45,7536,2456,207,223,92.8,187,215,87.0,33,54,61.1,0,0,0,,0,0,,0,0,0,486,46,13,0,4,16,23,4,0,1,0,5,6,447,13,9,22,11,27,19,3,0,3,2,0,1,1,100.0,657,48,172,319,170,22,656,11,8,7,4,0,6,12,50.0,6,14,3,11,8,19,21,0,2.0,1.2,1.6,0.8,0.9,0.4,0.0,0.8,0.1,0.09,1,0.1,0.07,0.1
Lecce,Como,2024-12-30,L,A,0,2,-2,0,0,0,44,0,it Serie A,20,5,55.0,44.0,13,13,50.0,12,6,50.0,6,50.0,267,1267,621,9,6,10,1,10.0,2,0,0,15,11,0,0,0,0,0,0,0,4,50.0,35.5,11,0.0,0.0,1,9.1,19.2,0,1,0,1,0,47,2,15.0,320,415,77.1,7,17,7,4,32,5559,1943,160,176,90.9,119,142,83.8,37,71,52.1,1,0,1,100.0,0,1,100.0,0,0,0,362,52,17,0,4,20,24,4,3,1,0,1,12,318,6,1,19,5,18,14,2,2,0,0,0,7,4,71.4,533,63,202,233,101,14,533,18,11,6,9,3,7,11,63.6,4,9,5,4,6,24,27,1,0.4,0.4,-1.6,-0.8,0.4,0.4,-0.4,-0.4,-0.4,0.04,0,2.9,0.33,0.9
Empoli,Venezia,2025-01-04,D,A,1,1,0,0,0,1,50,0,it Serie A,25,1,84.0,48.2,22,23,48.9,18,7,38.9,8,44.4,278,1178,545,12,11,6,0,0.0,2,0,0,14,15,2,1,0,1,0,0,0,3,33.3,25.0,18,0.06,0.2,5,27.8,18.4,0,1,0,0,0,60,3,18.4,322,459,70.2,15,29,8,2,45,5983,2479,142,168,84.5,127,171,74.3,44,88,50.0,0,0,0,,0,0,,0,0,0,407,51,17,0,4,28,21,8,5,2,0,1,9,321,11,4,19,6,29,21,2,2,3,1,0,3,2,66.7,589,41,176,261,163,22,589,31,18,12,14,5,15,20,75.0,5,11,3,8,7,38,19,1,1.8,1.8,0.9,0.9,1.6,0.7,-0.8,-0.8,-0.6,0.1,0,0.6,0.18,-0.4
Venezia,Empoli,2025-01-04,D,H,1,1,0,0,0,1,50,0,it Serie A,32,6,56.3,43.1,23,22,51.1,22,5,22.7,15,68.2,359,1804,867,11,11,22,3,13.6,1,0,0,15,13,0,0,0,0,0,0,0,11,18.2,17.0,8,0.13,0.33,3,37.5,20.7,0,2,0,0,0,51,3,10.5,339,463,73.2,6,19,5,1,29,5526,2228,165,193,85.5,138,177,78.0,25,65,38.5,0,0,0,,0,0,,0,0,0,408,53,15,1,0,9,23,2,2,0,0,2,11,336,11,2,12,16,13,12,1,0,0,0,0,5,4,80.0,599,98,244,249,109,10,599,14,9,9,4,1,8,15,53.3,7,14,8,6,9,23,38,2,0.8,0.8,-0.9,-0.9,0.3,0.3,0.2,0.2,-0.3,0.1,0,1.8,0.36,0.8
Napoli,Fiorentina,2025-01-04,W,A,3,0,3,1,0,2,52,1,it Serie A,22,1,13.6,28.0,19,11,63.3,26,10,38.5,16,61.5,362,1816,743,13,12,15,0,0.0,1,0,0,15,14,3,1,0,1,0,1,0,8,50.0,37.6,9,0.22,0.67,3,33.3,15.8,0,2,1,0,0,42,0,17.0,394,485,81.2,8,25,6,2,32,6512,2562,195,210,92.9,156,187,83.4,34,57,59.6,0,0,0,,0,0,,0,0,0,431,52,19,0,1,13,22,2,2,0,0,2,10,390,12,2,11,8,17,12,1,2,0,2,0,2,2,100.0,593,64,197,287,112,14,592,12,6,5,6,1,7,12,58.3,5,11,6,5,4,16,20,0,1.6,0.8,0.6,-0.2,0.7,0.5,1.4,1.2,0.3,0.09,0,0.5,0.24,0.5
Udinese,Hellas Verona,2025-01-04,D,A,0,0,0,0,0,0,63,0,it Serie A,23,3,30.4,33.3,30,12,71.4,24,12,50.0,10,41.7,390,2216,1155,24,12,12,0,0.0,2,0,0,16,12,0,0,0,0,0,0,0,7,14.3,15.6,15,0.0,0.0,6,40.0,20.8,1,1,0,0,0,36,3,17.2,427,513,83.2,9,40,10,6,47,8692,2827,139,159,87.4,221,251,88.0,64,92,69.6,0,0,0,,0,0,,0,0,0,460,52,16,1,3,17,25,3,2,0,0,1,3,421,12,2,23,13,27,25,0,0,0,2,0,3,3,100.0,618,53,177,300,151,16,618,14,7,8,4,2,8,16,50.0,8,3,3,0,5,19,18,1,0.8,0.8,-0.2,-0.2,0.4,0.6,-0.8,-0.8,-0.4,0.05,1,0.3,0.11,0.3
Hellas Verona,Udinese,2025-01-04,D,H,0,0,0,0,0,0,37,0,it Serie A,34,2,61.8,43.3,12,30,28.6,20,8,40.0,8,40.0,168,867,297,3,4,15,2,13.3,3,1,1,14,15,0,0,0,0,0,0,0,11,90.9,55.4,13,0.0,0.0,3,23.1,18.1,1,3,0,0,0,32,0,10.0,214,303,70.6,10,10,4,1,13,4093,1523,85,100,85.0,103,117,88.0,24,76,31.6,0,0,0,,0,0,,0,0,0,252,48,16,0,1,12,13,7,3,4,0,3,0,210,4,1,15,6,22,14,3,0,3,2,0,6,6,100.0,422,72,180,164,82,17,422,23,11,10,9,4,10,22,45.5,12,4,2,2,12,35,19,1,1.0,1.0,0.2,0.2,0.9,0.4,-1.0,-1.0,-0.9,0.08,1,1.3,0.22,1.3
Fiorentina,Napoli,2025-01-04,L,H,0,3,-3,0,0,0,48,0,it Serie A,9,0,55.6,41.6,11,19,36.7,12,5,41.7,7,58.3,347,1681,837,21,19,10,0,0.0,0,0,0,17,14,0,0,0,0,0,0,0,10,70.0,47.6,14,0.0,0.0,2,14.3,17.2,0,3,0,1,0,47,3,22.3,353,443,79.7,9,29,10,4,31,6090,1921,155,177,87.6,165,192,85.9,27,53,50.9,1,1,0,0.0,1,0,0.0,0,0,0,393,47,17,0,2,21,12,4,0,3,0,3,5,351,19,2,24,5,25,19,0,1,4,0,1,4,1,50.0,559,45,138,277,153,22,559,24,17,11,11,2,16,26,61.5,10,8,0,8,6,30,15,1,1.0,1.0,-0.6,0.2,0.6,1.2,-1.0,-1.0,-0.6,0.08,0,1.7,0.23,-1.3
Torino,Parma,2025-01-05,D,H,0,0,0,0,0,0,62,0,it Serie A,31,7,22.6,29.6,11,15,42.3,14,6,42.9,5,35.7,525,3136,1759,30,18,9,1,11.1,2,0,0,9,9,0,0,0,0,0,0,0,8,25.0,28.1,12,0.0,0.0,4,33.3,17.1,0,4,0,0,0,36,2,13.8,512,636,80.5,9,34,9,3,49,8315,2479,257,290,88.6,210,239,87.9,32,69,46.4,0,0,0,,0,0,,0,0,0,575,57,10,1,7,33,30,8,7,1,0,4,12,510,18,9,13,5,23,20,0,1,1,1,0,3,3,100.0,714,55,221,315,184,30,714,15,9,5,7,3,10,16,62.5,6,4,1,3,2,17,19,0,1.1,1.1,0.7,0.7,0.8,0.6,-1.1,-1.1,-0.8,0.09,0,0.1,0.03,0.1
Genoa,Lecce,2025-01-05,D,A,0,0,0,0,0,0,37,0,it Serie A,26,0,23.1,27.6,18,20,47.4,10,6,60.0,3,30.0,184,1070,534,12,7,18,0,0.0,1,0,0,15,11,0,0,0,0,0,0,0,9,55.6,41.9,4,0.0,0.0,1,25.0,12.1,0,1,0,0,0,42,0,5.0,251,348,72.1,2,11,2,1,13,4552,1727,104,130,80.0,115,140,82.1,26,56,46.4,0,0,0,,0,0,,0,0,0,303,44,12,1,1,14,18,4,4,0,0,1,11,250,7,3,14,14,5,3,0,1,1,0,0,3,3,100.0,478,93,239,185,59,16,478,20,7,12,8,0,13,23,56.5,10,15,3,12,9,29,44,2,1.1,1.1,0.5,0.5,1.1,0.5,-1.1,-1.1,-1.1,0.3,0,0.9,0.29,0.9
Roma,Lazio,2025-01-05,W,H,2,0,2,0,0,2,33,0,it Serie A,27,5,37.0,39.2,8,8,50.0,11,3,27.3,3,27.3,168,933,456,6,6,34,1,2.9,4,0,0,12,19,3,2,0,0,1,0,0,9,44.4,38.9,7,0.29,0.4,5,71.4,14.0,0,0,0,0,0,35,0,7.3,233,293,79.5,5,9,3,1,20,4542,1898,95,108,88.0,103,119,86.6,31,57,54.4,0,0,0,,0,0,,0,0,0,252,41,21,2,1,9,7,3,3,0,0,0,4,228,6,1,14,4,13,9,1,1,1,1,0,6,6,100.0,389,81,195,167,32,9,389,10,7,5,5,0,3,13,23.1,10,10,7,3,9,19,36,0,1.1,1.1,0.3,0.3,0.4,0.2,0.9,0.9,0.6,0.17,0,0.8,0.14,0.8
Parma,Torino,2025-01-05,D,A,0,0,0,0,0,0,38,0,it Serie A,34,5,55.9,45.0,15,11,57.7,17,6,35.3,10,58.8,268,1354,680,10,11,26,4,15.4,1,0,0,9,8,0,0,0,0,0,0,0,6,16.7,21.0,10,0.0,0.0,3,30.0,25.5,0,1,0,0,0,45,3,12.8,301,386,78.0,7,22,4,2,22,5259,2038,142,163,87.1,126,147,85.7,27,63,42.9,0,0,0,,0,0,,0,0,0,348,37,13,1,2,12,10,7,4,2,0,1,6,295,11,2,16,5,19,14,1,2,1,0,1,4,4,100.0,527,99,221,219,95,10,527,10,5,5,5,0,5,11,45.5,6,11,5,6,9,19,50,1,0.4,0.4,-0.7,-0.7,0.2,0.3,-0.4,-0.4,-0.2,0.04,0,1.8,0.45,1.8
Monza,Cagliari,2025-01-05,L,H,1,2,-1,1,0,0,53,1,it Serie A,26,6,50.0,39.7,10,28,26.3,11,5,45.5,6,54.5,354,1806,896,17,13,13,0,0.0,2,1,0,16,17,1,0,0,0,1,0,0,7,42.9,32.0,5,0.0,0.0,1,20.0,19.6,0,2,0,0,0,38,3,24.8,335,451,74.3,5,23,4,1,33,5791,2021,149,176,84.7,148,190,77.9,29,61,47.5,0,0,0,,0,0,,0,0,0,397,52,20,0,2,16,21,1,1,0,0,2,5,326,13,6,18,10,11,7,0,3,1,0,0,4,2,50.0,572,64,200,243,134,16,571,17,8,9,6,2,10,17,58.8,7,17,4,13,11,28,19,0,1.4,0.8,0.5,0.0,0.8,0.6,-0.4,-0.8,-0.8,0.16,0,1.6,0.4,-0.4
Lazio,Roma,2025-01-05,L,A,0,2,-2,0,0,0,67,0,it Serie A,19,4,15.8,31.6,8,8,50.0,14,10,71.4,3,21.4,389,2418,1287,31,27,7,2,28.6,5,1,0,19,12,0,0,0,0,0,0,0,5,0.0,15.4,16,0.0,0.0,6,37.5,19.5,0,2,0,0,0,40,2,19.0,528,599,88.1,12,64,8,4,53,9571,2586,229,242,94.6,233,265,87.9,57,75,76.0,0,0,0,,0,0,,0,0,0,554,43,11,0,5,38,14,10,6,1,0,2,6,525,27,8,11,7,26,16,1,5,4,0,0,5,3,60.0,663,33,85,361,225,24,663,7,3,1,4,2,3,6,50.0,3,5,1,4,5,12,6,0,0.9,0.9,-0.3,-0.3,0.7,0.9,-0.9,-0.9,-0.7,0.05,0,1.6,0.34,-0.4
Cagliari,Monza,2025-01-05,W,A,2,1,1,0,0,2,47,0,it Serie A,24,1,58.3,38.3,28,10,73.7,17,7,41.2,10,58.8,247,1117,563,13,9,13,1,7.7,2,0,0,19,15,4,3,0,0,0,0,1,4,100.0,63.3,13,0.15,0.5,4,30.8,15.8,0,2,0,1,0,52,0,2.3,274,396,69.2,9,20,4,1,32,5040,2398,125,162,77.2,100,126,79.4,41,72,56.9,1,1,0,0.0,1,0,0.0,0,0,0,349,45,18,1,1,17,18,3,0,3,0,2,16,270,9,5,12,7,25,15,4,1,1,3,1,2,1,100.0,510,38,187,200,128,25,510,16,8,10,5,1,6,11,54.5,5,4,0,4,4,20,24,0,0.8,0.8,-0.5,0.0,0.5,0.7,1.2,1.2,1.5,0.07,0,1.8,0.42,0.8
Lecce,Genoa,2025-01-05,D,H,0,0,0,0,0,0,63,0,it Serie A,25,1,52.0,38.1,20,18,52.6,28,10,35.7,13,46.4,401,2063,840,20,16,7,1,14.3,0,0,0,11,14,0,0,0,0,0,0,0,5,20.0,17.0,10,0.0,0.0,3,30.0,16.4,1,1,0,0,0,41,0,9.0,471,583,80.8,7,34,13,4,52,8243,2534,199,225,88.4,235,259,90.7,28,64,43.8,0,0,0,,0,0,,0,0,0,528,54,15,2,3,25,24,9,2,4,0,1,15,465,16,8,15,7,18,14,2,0,1,1,0,1,1,100.0,697,51,159,356,188,32,697,17,12,5,10,2,3,9,33.3,6,9,1,8,8,25,15,0,0.6,0.6,-0.5,-0.5,0.4,0.7,-0.6,-0.6,-0.4,0.06,1,0.1,0.1,0.1
Lazio,Como,2025-01-10,D,H,1,1,0,0,0,1,37,0,it Serie A,23,5,73.9,56.1,7,24,22.6,20,10,50.0,10,50.0,182,966,501,13,8,20,2,10.0,4,1,1,14,14,2,2,0,0,0,0,0,15,46.7,35.1,12,0.08,0.25,4,33.3,19.1,1,1,0,0,0,35,0,7.8,221,303,72.9,9,22,7,1,28,3942,1471,100,114,87.7,79,98,80.6,32,69,46.4,0,0,0,,0,0,,0,0,0,249,53,14,0,4,14,15,7,4,2,0,1,9,221,8,6,14,11,19,12,0,2,1,2,2,3,2,66.7,420,65,150,174,102,26,420,16,11,6,8,2,8,15,53.3,7,11,2,9,18,34,25,2,0.5,0.5,-1.5,-1.5,0.4,0.3,0.5,0.5,0.6,0.04,1,1.6,0.52,0.6
Como,Lazio,2025-01-10,D,A,1,1,0,0,0,1,63,0,it Serie A,17,3,5.9,23.6,24,7,77.4,16,7,43.8,8,50.0,426,2122,1132,15,9,12,1,8.3,3,0,0,15,12,2,2,0,0,0,0,0,2,0.0,9.0,17,0.06,0.33,3,17.6,15.5,1,0,0,0,0,49,0,9.3,435,520,83.7,16,46,10,3,43,7705,2569,178,203,87.7,213,235,90.6,33,54,61.1,0,0,0,,0,0,,0,0,0,478,42,15,2,3,26,16,7,4,1,0,0,15,431,9,3,12,8,32,21,6,0,0,3,2,4,3,75.0,634,56,197,287,153,21,634,21,12,12,6,3,10,20,50.0,10,14,5,9,9,30,20,0,2.0,2.0,1.5,1.5,1.9,2.0,-1.0,-1.0,-0.9,0.12,1,0.9,0.23,-0.1
Cagliari,Milan,2025-01-11,D,A,1,1,0,0,0,1,32,0,it Serie A,33,6,63.6,44.8,17,9,65.4,11,6,54.5,5,45.5,177,977,556,7,10,22,1,4.5,2,0,0,11,9,2,1,0,1,0,0,0,20,80.0,52.7,6,0.17,0.5,2,33.3,18.1,0,5,0,0,0,31,0,7.7,200,284,70.4,5,9,2,1,15,3841,1943,80,93,86.0,89,104,85.6,25,67,37.3,0,0,0,,0,0,,0,0,0,234,45,12,1,2,9,10,1,1,0,0,5,4,198,10,0,14,11,12,8,0,3,0,0,1,11,10,90.9,396,106,217,134,53,8,396,16,9,9,5,2,9,14,64.3,5,11,3,8,7,23,36,0,0.4,0.4,-2.3,-2.3,0.4,0.4,0.6,0.6,0.6,0.07,0,1.9,0.19,0.9
Milan,Cagliari,2025-01-11,D,H,1,1,0,0,0,1,68,0,it Serie A,17,4,5.9,20.8,9,17,34.6,18,5,27.8,9,50.0,496,2981,1676,49,32,8,1,12.5,1,0,0,9,10,1,0,0,0,1,0,0,7,0.0,28.1,24,0.04,0.09,11,45.8,20.0,0,3,0,0,0,45,4,20.9,500,595,84.0,17,54,15,2,71,8189,2982,243,265,91.7,199,230,86.5,39,61,63.9,0,0,0,,0,0,,0,0,0,540,52,16,3,0,35,18,9,4,0,0,3,13,491,32,15,13,7,44,36,1,1,3,2,1,2,1,50.0,697,28,122,326,258,45,697,16,11,7,7,2,5,11,45.5,6,7,2,5,4,20,11,1,2.7,2.7,2.3,2.3,1.7,0.9,-1.7,-1.7,-1.7,0.12,0,0.4,0.18,-0.6
Juventus,Torino,2025-01-11,D,A,1,1,0,0,0,1,59,0,it Serie A,28,4,32.1,32.8,13,13,50.0,15,6,40.0,7,46.7,422,2145,1120,25,12,23,2,8.7,1,0,0,9,17,2,1,0,1,0,0,0,6,16.7,19.7,15,0.07,0.11,9,60.0,19.2,0,2,0,0,0,27,1,17.3,513,578,88.8,13,41,6,3,24,8640,2509,260,277,93.9,203,215,94.4,44,70,62.9,0,0,0,,0,0,,0,0,0,529,47,19,1,1,20,19,1,1,0,0,2,7,510,12,3,17,8,28,21,1,1,3,2,0,2,1,50.0,688,80,234,313,144,17,688,11,7,5,5,1,7,11,63.6,4,12,3,9,3,14,33,1,0.9,0.9,0.3,0.3,0.8,0.6,0.1,0.1,0.2,0.06,0,0.3,0.16,-0.7
Atalanta,Udinese,2025-01-11,D,A,0,0,0,0,0,0,54,0,it Serie A,30,11,16.7,29.5,29,11,72.5,16,8,50.0,8,50.0,339,1652,833,12,13,14,2,14.3,2,0,0,16,4,0,0,0,0,0,0,0,5,80.0,47.8,4,0.0,0.0,2,50.0,15.5,0,2,0,0,0,44,2,10.4,444,547,81.2,2,27,3,1,47,7275,2362,221,252,87.7,178,209,85.2,31,57,54.4,0,0,0,,0,0,,0,0,0,509,36,4,2,3,18,23,3,3,0,0,2,8,441,13,3,20,15,6,5,1,0,0,0,0,3,3,100.0,659,61,209,314,142,15,659,22,13,11,8,3,11,16,68.8,5,10,4,6,9,31,28,0,0.2,0.2,-1.2,-1.2,0.1,0.8,-0.2,-0.2,-0.1,0.06,0,0.9,0.31,0.9
Lecce,Empoli,2025-01-11,W,A,3,1,2,0,0,3,50,0,it Serie A,22,2,72.7,47.8,19,19,50.0,19,3,15.8,15,78.9,224,1376,552,14,8,19,0,0.0,3,0,0,21,11,5,4,1,0,0,0,0,13,69.2,40.6,14,0.21,0.5,6,42.9,17.6,0,3,0,0,0,55,0,8.0,301,438,68.7,11,19,7,1,28,4744,2269,157,197,79.7,87,120,72.5,31,72,43.1,0,0,0,,0,0,,0,0,0,381,54,13,2,1,4,24,2,0,2,0,3,13,296,8,4,22,11,21,18,2,0,1,0,0,5,4,80.0,614,96,266,243,109,16,614,25,13,12,11,2,13,22,59.1,9,14,4,10,13,38,54,1,1.5,1.5,0.0,0.0,0.9,0.5,1.5,1.5,2.1,0.1,0,1.8,0.36,0.8
Udinese,Atalanta,2025-01-11,D,H,0,0,0,0,0,0,46,0,it Serie A,38,2,47.4,37.7,11,29,27.5,17,5,29.4,11,64.7,295,1505,618,11,11,13,0,0.0,1,0,0,4,16,0,0,0,0,0,0,0,6,33.3,28.3,12,0.0,0.0,3,25.0,14.6,1,0,0,0,0,46,0,16.0,351,460,76.3,6,19,5,2,27,6187,2072,146,167,87.4,154,180,85.6,36,84,42.9,0,0,0,,0,0,,0,0,0,409,51,17,0,0,18,22,5,3,1,0,0,9,344,11,2,15,11,20,14,1,0,3,2,0,2,2,100.0,566,64,201,264,108,12,566,23,15,10,11,2,8,16,50.0,8,7,1,6,11,34,18,0,1.5,1.5,1.2,1.2,1.2,0.5,-1.5,-1.5,-1.2,0.15,1,0.2,0.11,0.2
Torino,Juventus,2025-01-11,D,H,1,1,0,0,0,1,41,0,it Serie A,35,8,22.9,32.1,13,13,50.0,11,4,36.4,7,63.6,343,1737,832,14,11,16,1,6.3,4,0,0,18,7,2,2,0,0,0,0,0,2,0.0,19.5,11,0.09,0.5,2,18.2,16.5,0,1,0,0,0,26,0,7.5,336,410,82.0,7,22,7,2,32,6241,2121,133,155,85.8,156,173,90.2,38,63,60.3,0,0,0,,0,0,,0,0,0,373,36,11,0,2,29,12,9,4,5,0,1,10,332,11,2,11,4,19,12,4,0,3,0,0,9,8,88.9,502,53,157,221,128,20,502,15,10,4,7,4,7,13,53.8,6,9,4,5,5,20,20,0,0.6,0.6,-0.3,-0.3,0.3,0.6,0.4,0.4,0.7,0.05,0,1.0,0.11,0.0
