Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Crystal Palace,Tottenham,2024-10-27,W,H,1,0,1,0,0,1,34,0,eng Premier League,23,3,82.6,53.2,21,15,58.3,12,4,33.3,7,58.3,171,1017,491,15,6,21,2,9.5,4,0,0,16,12,2,2,0,0,0,0,0,9,100.0,69.1,14,0.07,0.17,6,42.9,19.6,1,4,0,0,0,53,0,6.0,181,296,61.1,8,26,8,3,33,3674,1896,81,95,85.3,58,80,72.5,35,84,41.7,0,0,0,,0,0,,0,0,0,249,43,12,1,2,29,13,8,4,1,0,4,10,179,6,5,12,12,22,15,2,0,2,2,1,3,3,100.0,450,72,145,147,161,22,450,32,19,13,13,6,16,25,64.0,9,18,3,15,11,43,38,0,0.8,0.8,0.1,0.1,0.5,0.8,0.2,0.2,0.5,0.06,1,0.4,0.15,0.4
Arsenal,Liverpool,2024-10-27,D,H,2,2,0,0,0,2,45,0,eng Premier League,29,2,55.2,40.4,18,11,62.1,13,6,46.2,6,46.2,230,1434,684,19,13,21,1,4.8,2,0,0,14,14,4,1,1,1,0,1,0,6,33.3,28.3,9,0.22,0.67,3,33.3,14.1,0,2,0,0,0,34,0,6.5,320,415,77.1,8,24,8,1,39,5610,2004,163,188,86.7,128,159,80.5,28,54,51.9,0,0,0,,0,0,,0,1,0,374,39,14,0,2,13,15,1,1,0,0,2,6,320,13,9,17,10,17,10,2,2,1,2,0,4,2,50.0,514,65,149,207,162,29,514,17,11,6,7,4,4,13,30.8,9,10,2,8,7,24,28,1,0.9,0.9,0.1,0.1,0.9,1.2,1.1,1.1,1.1,0.1,0,1.8,0.45,-0.2
West Ham,Nott'ham Forest,2024-11-02,L,A,0,3,-3,0,0,0,46,0,eng Premier League,21,2,38.1,33.3,15,13,53.6,20,10,50.0,7,35.0,300,1696,896,17,11,15,1,6.7,4,1,1,9,7,0,0,0,0,0,0,0,12,58.3,42.3,4,0.0,0.0,1,25.0,23.2,0,1,0,0,0,33,0,7.0,326,423,77.1,2,17,3,1,20,5783,1864,139,166,83.7,160,177,90.4,23,62,37.1,0,0,0,,0,0,,0,0,0,379,43,8,1,3,15,13,6,2,3,0,1,10,323,11,2,9,11,5,4,1,0,0,0,0,6,3,50.0,529,73,212,214,112,9,529,13,11,9,2,2,4,10,40.0,6,9,3,6,11,24,32,1,0.1,0.1,-2.0,-2.0,0.0,0.3,-0.1,-0.1,0.0,0.03,0,2.9,0.48,-0.1
Leicester City,Ipswich Town,2024-11-02,D,A,1,1,0,0,0,1,57,0,eng Premier League,32,5,46.9,39.0,18,20,47.4,26,12,46.2,12,46.2,352,1858,986,25,12,8,1,12.5,2,0,0,10,11,2,2,0,0,0,0,0,10,70.0,49.6,20,0.05,0.2,5,25.0,16.7,0,0,0,0,0,40,0,6.5,372,475,78.3,14,28,8,2,37,6774,2007,147,168,87.5,183,203,90.1,36,83,43.4,0,0,0,,0,0,,0,0,0,429,46,11,2,3,21,17,6,5,0,0,0,8,369,12,12,14,4,33,27,1,2,3,0,0,2,1,50.0,596,72,192,274,139,40,596,21,11,16,2,3,11,19,57.9,8,13,6,7,4,25,18,1,1.5,1.5,0.5,0.5,1.2,1.6,-0.5,-0.5,-0.2,0.08,0,0.6,0.29,-0.4
Ipswich Town,Leicester City,2024-11-02,D,H,1,1,0,0,0,1,43,0,eng Premier League,15,2,33.3,37.2,20,18,52.6,20,8,40.0,11,55.0,222,1304,566,13,6,14,3,21.4,6,1,1,11,10,2,2,0,0,0,0,0,12,58.3,43.2,14,0.07,0.5,2,14.3,16.9,1,0,0,0,0,32,0,4.7,266,359,74.1,10,25,3,0,23,4291,1574,141,158,89.2,102,122,83.6,17,57,29.8,0,0,0,,0,0,,0,0,0,307,52,9,1,1,12,25,4,2,2,0,0,8,265,6,7,16,10,26,15,6,1,2,2,0,5,4,80.0,487,71,179,166,145,24,487,16,7,6,8,2,12,24,50.0,12,16,9,7,9,25,23,0,1.0,1.0,-0.5,-0.5,0.9,0.9,0.0,0.0,0.1,0.07,1,1.1,0.22,0.1
Brighton,Liverpool,2024-11-02,L,A,1,2,-1,0,0,1,51,0,eng Premier League,30,3,40.0,34.6,8,10,44.4,26,8,30.8,17,65.4,321,1892,1048,19,12,18,0,0.0,1,0,0,18,10,2,2,0,0,0,0,0,8,0.0,12.0,13,0.08,0.2,5,38.5,19.6,2,0,0,0,0,46,2,19.0,429,505,85.0,10,31,8,3,42,7227,2337,211,227,93.0,169,187,90.4,38,66,57.6,0,0,0,,0,0,,0,0,0,460,45,9,3,4,15,18,7,4,2,0,0,10,427,12,8,17,11,22,17,1,1,0,3,0,8,6,75.0,635,85,231,270,139,23,635,18,13,6,10,2,8,16,50.0,8,12,6,6,9,27,27,0,1.0,1.0,-0.6,-0.6,0.8,1.0,0.0,0.0,0.2,0.08,2,1.8,0.23,-0.2
Nott'ham Forest,West Ham,2024-11-02,W,H,3,0,3,0,0,3,54,0,eng Premier League,17,2,70.6,43.3,13,15,46.4,12,6,50.0,4,33.3,369,1640,926,23,12,10,0,0.0,1,0,0,7,8,5,2,1,0,0,1,1,3,66.7,43.7,19,0.16,0.5,6,31.6,18.7,1,1,0,0,0,41,0,14.0,397,489,81.2,14,32,8,0,45,6312,2296,225,249,90.4,122,148,82.4,34,63,54.0,0,0,0,,0,0,,0,0,0,445,43,9,2,1,20,20,10,3,5,0,1,8,396,12,9,17,9,34,22,5,2,2,2,1,1,1,100.0,606,36,169,209,231,31,606,18,12,10,6,2,7,17,41.2,10,7,1,6,6,24,25,0,2.2,2.2,2.0,2.0,1.7,1.5,0.8,0.8,0.3,0.11,1,0.0,0.03,0.0
Arsenal,Newcastle Utd,2024-11-02,L,A,0,1,-1,0,0,0,63,0,eng Premier League,31,8,32.3,31.0,14,18,43.8,17,3,17.6,10,58.8,372,2036,1022,15,17,11,2,18.2,4,0,0,18,16,0,0,0,0,0,0,0,1,0.0,17.0,10,0.0,,0,0.0,14.9,0,0,0,0,0,43,3,18.7,463,554,83.6,9,38,13,3,55,7662,2338,220,242,90.9,198,222,89.2,33,64,51.6,0,0,0,,0,0,,0,0,0,512,42,16,2,3,27,17,6,6,0,0,0,9,460,17,5,13,13,19,13,3,1,1,1,0,4,3,75.0,659,45,159,293,213,29,659,17,10,5,8,4,3,9,33.3,6,16,3,13,6,23,18,0,1.1,1.1,0.5,0.5,1.1,1.7,-1.1,-1.1,-1.1,0.11,0,1.3,0.32,0.3
Wolves,Crystal Palace,2024-11-02,D,H,2,2,0,0,0,2,57,0,eng Premier League,31,8,29.0,32.6,13,15,46.4,23,14,60.9,5,21.7,355,2038,990,14,7,20,1,5.0,1,0,0,7,8,4,3,0,1,0,0,0,8,62.5,45.9,11,0.18,0.33,6,54.5,17.6,0,4,0,0,0,41,0,8.2,423,534,79.2,9,28,8,2,38,7722,2795,175,206,85.0,178,197,90.4,55,90,61.1,0,0,0,,0,0,,0,1,0,480,50,10,2,6,12,26,3,1,1,1,4,13,422,7,1,20,9,21,17,0,3,1,0,0,6,4,66.7,654,80,259,303,99,20,654,25,10,9,9,7,10,19,52.6,9,12,5,7,13,38,24,1,1.5,1.5,-0.9,-0.9,1.5,0.6,0.5,0.5,0.5,0.14,0,2.9,0.48,0.9
Newcastle Utd,Arsenal,2024-11-02,W,H,1,0,1,0,0,1,37,0,eng Premier League,17,1,70.6,45.2,18,14,56.3,10,6,60.0,3,30.0,208,1108,512,10,6,21,2,9.5,4,0,0,16,18,2,2,0,0,0,0,0,11,100.0,64.5,9,0.11,0.25,4,44.4,14.6,0,0,0,0,0,40,0,6.9,218,321,67.9,7,16,5,1,24,3658,1497,106,122,86.9,91,115,79.1,17,67,25.4,0,0,0,,0,0,,0,0,0,269,52,18,1,3,13,18,4,2,2,0,0,12,215,6,5,9,14,18,17,0,1,0,0,0,0,0,,425,64,185,145,96,16,425,23,15,13,8,2,10,13,76.9,3,9,4,5,6,29,26,0,0.5,0.5,-0.5,-0.5,0.4,0.7,0.5,0.5,0.6,0.06,0,0.0,,0.0
Bournemouth,Manchester City,2024-11-02,W,H,2,1,1,0,0,2,36,0,eng Premier League,20,4,60.0,40.6,13,14,48.1,20,11,55.0,5,25.0,273,1555,754,19,12,19,0,0.0,2,0,0,11,5,4,3,0,1,0,0,0,11,72.7,54.0,12,0.17,0.33,6,50.0,16.0,0,2,0,0,0,36,0,5.0,297,362,82.0,10,33,7,3,26,5904,2390,126,139,90.6,119,132,90.2,45,73,61.6,0,0,0,,0,0,,0,1,0,328,32,6,4,1,12,10,3,3,0,0,2,8,295,12,8,13,9,20,16,0,2,2,0,0,4,3,75.0,480,82,172,197,119,22,480,16,12,9,7,0,6,12,50.0,6,8,4,4,12,28,39,0,2.0,2.0,0.5,0.5,1.2,1.0,0.0,0.0,0.8,0.18,0,1.9,0.48,0.9
Liverpool,Brighton,2024-11-02,W,H,2,1,1,0,0,2,49,0,eng Premier League,23,4,17.4,26.8,10,8,55.6,16,8,50.0,8,50.0,315,1627,826,17,7,10,0,0.0,1,0,0,10,16,4,4,0,0,0,0,0,4,0.0,17.3,16,0.13,0.25,8,50.0,14.0,0,1,0,0,0,46,2,20.8,389,483,80.5,12,30,11,2,37,6831,2530,174,197,88.3,176,202,87.1,33,66,50.0,0,0,0,,0,0,,0,0,0,432,50,18,0,4,18,17,9,9,0,0,1,6,387,7,6,13,10,30,19,4,4,2,1,0,5,4,80.0,602,62,203,287,116,28,602,28,19,15,10,3,17,25,68.0,8,12,4,8,10,38,15,0,1.6,1.6,0.6,0.6,1.3,1.0,0.4,0.4,0.7,0.1,0,0.5,0.1,-0.5
Crystal Palace,Wolves,2024-11-02,D,A,2,2,0,0,0,2,43,0,eng Premier League,23,3,39.1,35.0,15,13,53.6,21,9,42.9,10,47.6,241,1422,790,17,8,11,1,9.1,2,0,0,9,6,3,0,1,0,1,1,0,5,40.0,39.2,19,0.11,0.33,6,31.6,13.3,0,1,0,0,0,42,1,18.3,299,403,74.2,12,32,4,3,31,5565,2033,118,141,83.7,147,180,81.7,29,62,46.8,0,0,0,,0,0,,0,0,0,358,44,11,0,0,23,19,6,5,0,0,1,9,297,8,4,18,15,29,18,3,1,6,1,0,6,4,66.7,546,53,158,246,148,28,546,14,7,5,5,4,5,19,26.3,14,14,1,13,9,23,28,1,2.4,2.4,0.9,0.9,2.0,0.5,-0.4,-0.4,-1.0,0.13,0,1.7,0.29,-0.3
Manchester City,Bournemouth,2024-11-02,L,A,1,2,-1,0,0,1,64,0,eng Premier League,48,8,16.7,27.7,14,13,51.9,17,6,35.3,6,35.3,510,2751,1497,31,14,12,1,8.3,1,0,0,6,11,2,2,0,0,0,0,0,7,0.0,19.0,18,0.06,0.25,4,22.2,14.5,0,0,0,0,0,30,0,11.5,570,652,87.4,13,38,13,4,47,9282,2753,293,312,93.9,222,247,89.9,43,70,61.4,0,0,0,,0,0,,0,0,0,602,50,13,1,2,27,17,10,6,2,0,0,7,560,14,12,16,10,34,31,0,1,1,1,0,6,4,66.7,748,58,199,280,276,44,748,14,7,8,3,3,5,16,31.3,11,9,2,7,5,19,9,1,1.6,1.6,-0.5,-0.5,1.0,1.9,-0.6,-0.6,0.0,0.09,0,2.4,0.42,0.4
Southampton,Everton,2024-11-02,W,H,1,0,1,0,0,1,65,0,eng Premier League,36,7,25.0,25.9,7,5,58.3,26,12,46.2,12,46.2,522,2116,1159,18,17,13,2,15.4,4,0,0,14,16,2,2,0,0,0,0,0,9,22.2,20.4,9,0.11,0.5,2,22.2,13.4,0,3,0,0,0,43,0,7.0,559,626,89.3,9,43,8,2,42,9582,3336,249,265,94.0,257,281,91.5,40,58,69.0,0,0,0,,0,0,,0,0,0,583,40,19,2,2,19,8,3,3,0,0,3,4,554,17,5,16,9,17,12,2,1,0,1,1,5,5,100.0,736,101,301,292,149,21,736,14,8,8,5,1,4,15,26.7,11,6,3,3,7,21,25,2,0.7,0.7,-0.8,-0.8,0.7,0.8,0.3,0.3,0.3,0.08,0,0.9,0.17,0.9
Everton,Southampton,2024-11-02,L,A,0,1,-1,0,0,0,35,0,eng Premier League,26,3,50.0,38.7,5,7,41.7,17,11,64.7,4,23.5,202,1088,580,17,17,13,0,0.0,2,0,0,18,14,0,0,0,0,0,0,0,7,42.9,43.7,16,0.0,0.0,5,31.3,17.9,2,1,0,0,0,46,0,7.0,263,340,77.4,9,21,5,3,24,4987,1871,113,129,87.6,116,131,88.5,31,70,44.3,0,0,0,,0,0,,0,0,0,297,42,15,0,2,19,12,6,5,0,0,1,7,261,17,5,11,10,28,12,5,4,2,4,1,2,1,50.0,437,47,142,181,123,24,437,21,8,12,6,3,12,24,50.0,12,6,2,4,8,29,17,0,1.6,1.6,0.8,0.8,1.4,0.9,-1.6,-1.6,-1.4,0.1,2,0.8,0.4,-0.2
Aston Villa,Tottenham,2024-11-03,L,A,1,4,-3,0,0,1,49,0,eng Premier League,30,6,26.7,34.9,11,12,47.8,25,14,56.0,10,40.0,300,1799,891,13,11,18,3,16.7,0,0,0,14,14,1,0,0,0,1,0,0,12,41.7,35.0,12,0.08,1.0,1,8.3,16.2,0,0,0,0,0,36,0,5.5,342,420,81.4,11,18,7,3,24,6241,2425,142,163,87.1,159,178,89.3,34,57,59.6,0,0,0,,0,0,,1,0,0,369,51,14,2,1,12,16,4,3,1,0,0,12,338,11,3,11,7,20,14,1,1,2,2,0,6,2,33.3,525,88,248,196,87,15,525,19,11,15,4,0,12,17,70.6,5,9,2,7,11,30,26,3,1.8,1.8,-0.7,-0.7,1.1,0.5,-0.8,-0.8,-1.1,0.15,0,2.8,0.47,-1.2
Chelsea,Manchester Utd,2024-11-03,D,A,1,1,0,0,0,1,54,0,eng Premier League,31,5,19.4,26.4,17,8,68.0,29,15,51.7,9,31.0,340,1724,867,16,13,11,1,9.1,2,0,0,14,19,2,1,0,1,0,0,0,3,33.3,31.0,12,0.08,0.33,3,25.0,16.0,0,0,0,1,0,41,0,8.8,414,512,80.9,8,22,8,0,38,6922,2249,205,234,87.6,178,208,85.6,24,52,46.2,1,1,0,0.0,1,0,0.0,0,0,0,463,49,23,2,1,19,13,8,6,0,0,0,14,410,13,7,10,13,21,11,4,3,2,0,1,4,3,100.0,616,53,188,302,131,28,616,20,11,10,8,2,11,21,52.4,10,12,3,9,7,27,17,1,1.1,1.1,-0.9,-0.1,0.9,1.0,-0.1,-0.1,-0.9,0.09,0,0.9,0.03,-0.1
Manchester Utd,Chelsea,2024-11-03,D,H,1,1,0,1,0,0,46,1,eng Premier League,36,7,33.3,32.5,8,17,32.0,24,10,41.7,11,45.8,306,1718,813,17,9,12,1,8.3,6,0,0,19,13,2,1,0,0,0,1,0,7,28.6,25.9,10,0.0,0.0,3,30.0,18.3,1,4,1,0,0,41,0,8.7,344,441,78.0,7,24,4,1,30,6002,2133,153,178,86.0,164,186,88.2,22,59,37.3,0,0,0,,0,0,,0,1,0,400,37,12,2,0,13,12,4,2,0,0,4,9,339,9,5,5,9,21,15,1,1,0,2,2,3,2,66.7,554,67,225,222,113,19,553,22,13,11,9,2,9,24,37.5,15,15,5,10,11,33,20,3,2.0,1.2,0.9,0.1,0.7,0.4,-1.0,-1.2,-0.7,0.12,1,0.7,0.25,-0.3
Tottenham,Aston Villa,2024-11-03,W,H,4,1,3,0,0,4,51,0,eng Premier League,11,3,9.1,21.6,12,11,52.2,20,5,25.0,12,60.0,281,1826,971,23,14,8,2,25.0,2,0,0,14,13,8,7,0,0,0,1,0,7,14.3,21.6,16,0.25,0.67,6,37.5,20.4,1,0,0,0,0,51,2,16.4,369,435,84.8,10,37,9,1,45,6331,2137,165,182,90.7,174,189,92.1,24,44,54.5,0,0,0,,0,0,,0,1,0,395,40,13,1,3,23,12,6,4,1,0,0,12,362,14,2,12,7,30,26,1,1,0,2,0,1,0,0.0,560,43,122,240,203,22,560,17,7,5,6,6,10,24,41.7,14,13,3,10,16,33,19,0,2.4,2.4,0.7,0.7,2.2,1.8,1.6,1.6,0.8,0.15,1,1.0,0.98,0.0
Fulham,Brentford,2024-11-04,W,H,2,1,1,0,0,2,68,0,eng Premier League,42,3,14.3,25.0,16,23,41.0,19,12,63.2,5,26.3,539,2678,1262,36,20,5,0,0.0,2,0,0,3,10,4,4,0,0,0,0,0,6,16.7,22.2,26,0.08,0.17,12,46.2,18.3,0,2,0,0,0,46,1,13.8,595,712,83.6,19,63,18,3,70,10434,3313,265,288,92.0,272,302,90.1,49,95,51.6,0,0,0,,0,0,,0,0,0,660,50,10,4,2,43,21,11,5,6,0,2,9,591,20,15,9,11,47,34,3,4,4,0,2,2,1,50.0,812,71,221,287,309,44,812,15,8,3,6,6,6,13,46.2,7,8,2,6,13,28,10,0,1.3,1.3,0.7,0.7,1.0,1.7,0.7,0.7,1.0,0.05,0,0.8,0.41,-0.2
Brentford,Fulham,2024-11-04,L,A,1,2,-1,0,0,1,32,0,eng Premier League,40,3,55.0,48.1,23,16,59.0,13,7,53.8,6,46.2,212,1225,579,8,4,33,2,6.1,1,0,0,10,3,2,2,0,0,0,0,0,11,27.3,28.1,5,0.2,0.5,2,40.0,18.0,0,0,0,0,0,40,0,6.5,237,338,70.1,4,28,1,0,36,4438,1902,116,140,82.9,97,119,81.5,21,67,31.3,0,0,0,,0,0,,0,0,0,308,30,5,1,0,6,8,3,3,0,0,0,6,235,4,3,17,9,9,7,0,1,1,0,0,12,10,83.3,472,114,220,177,80,9,472,16,12,7,8,1,5,17,29.4,12,17,10,7,12,28,39,0,0.6,0.6,-0.7,-0.7,0.5,0.2,0.4,0.4,0.5,0.13,0,2.3,0.2,0.3
West Ham,Everton,2024-11-09,D,H,0,0,0,0,0,0,49,0,eng Premier League,22,7,36.4,35.2,18,18,50.0,24,7,29.2,12,50.0,331,1407,747,17,11,22,2,9.1,1,0,0,10,9,0,0,0,0,0,0,0,7,85.7,56.3,11,0.0,0.0,6,54.5,17.0,0,1,0,0,0,39,0,8.5,374,492,76.0,9,35,8,0,33,6673,2325,176,205,85.9,157,194,80.9,38,74,51.4,0,0,0,,0,0,,0,0,0,443,48,10,4,2,14,23,7,5,2,0,1,9,370,11,5,14,8,19,11,2,1,3,0,2,4,4,100.0,629,70,194,287,153,19,629,13,6,5,5,3,9,19,47.4,10,20,5,15,4,17,33,1,0.8,0.8,-0.3,-0.3,0.8,0.8,-0.8,-0.8,-0.8,0.08,0,0.5,0.13,0.5
Brighton,Manchester City,2024-11-09,W,H,2,1,1,0,0,2,40,0,eng Premier League,23,4,17.4,24.8,6,5,54.5,11,2,18.2,5,45.5,347,1674,901,10,9,10,1,10.0,3,0,0,12,10,4,4,0,0,0,0,0,7,42.9,33.4,10,0.2,0.5,4,40.0,13.5,1,3,0,0,0,40,3,18.6,390,453,86.1,7,21,10,4,23,6741,2293,182,201,90.5,169,182,92.9,32,50,64.0,0,0,0,,0,0,,0,0,0,419,31,10,2,2,8,12,0,0,0,0,3,5,387,9,3,16,7,18,16,0,0,1,1,0,6,5,83.3,568,74,212,270,91,19,568,16,6,7,7,2,4,19,21.1,15,14,3,11,12,28,21,0,2.3,2.3,0.1,0.1,1.9,1.2,-0.3,-0.3,-0.9,0.23,1,2.6,0.5,1.6
Brentford,Bournemouth,2024-11-09,W,H,3,2,1,0,0,3,51,0,eng Premier League,33,2,21.2,31.1,37,18,67.3,10,4,40.0,5,50.0,235,1328,560,10,11,18,1,5.6,2,0,0,8,15,6,4,0,1,0,1,0,9,44.4,33.9,12,0.25,0.5,6,50.0,14.6,0,0,0,0,0,44,2,14.9,333,457,72.9,9,21,12,3,39,6223,2546,127,158,80.4,180,221,81.4,26,68,38.2,0,0,0,,0,0,,0,1,0,403,54,17,1,0,23,19,6,4,0,0,0,9,328,11,2,19,11,23,18,2,1,0,1,1,3,1,33.3,579,79,231,219,134,28,579,11,6,3,4,4,4,10,40.0,6,12,7,5,6,17,42,1,1.5,1.5,-1.1,-1.1,1.3,1.5,1.5,1.5,0.7,0.12,0,1.7,0.56,-0.3
Bournemouth,Brentford,2024-11-09,L,A,2,3,-1,0,0,2,49,0,eng Premier League,24,3,50.0,38.4,18,37,32.7,11,6,54.5,4,36.4,290,1528,798,21,10,19,0,0.0,4,0,0,16,8,3,2,0,1,0,0,0,6,50.0,37.7,15,0.13,0.67,3,20.0,14.8,1,1,0,0,0,49,2,18.3,315,434,72.6,11,42,11,5,35,5841,2124,140,170,82.4,141,171,82.5,33,82,40.2,0,0,0,,0,0,,0,0,0,391,42,7,2,2,23,21,4,2,0,0,1,7,311,10,8,14,7,26,18,1,3,2,2,0,6,3,50.0,564,57,143,241,184,31,564,16,12,6,10,0,5,9,55.6,4,11,4,7,8,24,32,0,2.6,2.6,1.1,1.1,1.5,1.6,-0.6,-0.6,-0.5,0.17,1,1.8,0.31,-1.2
Liverpool,Aston Villa,2024-11-09,W,H,2,0,2,0,0,2,62,0,eng Premier League,22,3,22.7,28.0,6,6,50.0,15,9,60.0,6,40.0,423,2213,1099,21,18,17,2,11.8,0,0,0,11,15,1,1,0,0,0,0,0,7,14.3,23.6,14,0.14,0.4,5,35.7,16.1,0,1,0,0,0,47,0,7.0,564,644,87.6,12,38,10,1,43,9391,3109,268,291,92.1,242,267,90.6,39,61,63.9,0,0,0,,0,0,,0,0,0,604,39,16,1,4,8,13,2,2,0,0,1,7,561,18,6,13,10,23,16,2,1,1,2,1,2,2,100.0,747,76,209,392,152,29,747,12,9,6,4,2,3,14,21.4,11,11,2,9,7,19,19,1,2.0,2.0,0.8,0.8,1.3,1.0,0.0,0.0,-0.3,0.14,0,0.6,0.3,0.6
Fulham,Crystal Palace,2024-11-09,W,A,2,0,2,0,0,2,64,0,eng Premier League,33,7,9.1,23.1,17,13,56.7,17,10,58.8,6,35.3,494,2269,1158,27,20,11,1,9.1,1,0,0,11,10,4,3,0,0,0,0,1,6,16.7,20.2,17,0.12,0.29,7,41.2,17.0,0,4,0,0,0,58,0,8.0,560,676,82.8,16,50,9,1,57,9513,3451,262,295,88.8,240,266,90.2,48,78,61.5,0,0,0,,0,0,,0,0,0,627,45,10,5,7,20,20,8,3,4,0,4,9,555,20,11,19,13,34,30,2,0,1,0,1,4,4,100.0,784,65,208,375,210,32,784,16,10,6,9,1,6,12,50.0,6,11,3,8,11,27,12,2,1.8,1.8,0.3,0.3,1.8,1.4,0.2,0.2,0.2,0.11,0,1.1,0.28,1.1
Everton,West Ham,2024-11-09,D,A,0,0,0,0,0,0,51,0,eng Premier League,34,5,35.3,36.7,18,18,50.0,20,10,50.0,9,45.0,271,1448,791,14,9,9,1,11.1,2,0,0,9,10,0,0,0,0,0,0,0,5,80.0,55.6,18,0.0,0.0,4,22.2,18.2,0,1,0,0,0,40,1,15.5,384,515,74.6,13,44,10,5,25,7124,2537,174,203,85.7,159,204,77.9,46,81,56.8,0,0,0,,0,0,,0,0,0,459,55,11,2,2,27,32,6,2,2,1,1,14,382,9,3,18,4,31,26,1,0,3,0,1,6,6,100.0,633,59,192,277,174,25,633,20,8,8,8,4,12,19,63.2,7,11,4,7,8,28,18,1,1.1,1.1,0.3,0.3,1.0,1.0,-1.1,-1.1,-1.0,0.06,0,1.2,0.2,1.2
Aston Villa,Liverpool,2024-11-09,L,A,0,2,-2,0,0,0,38,0,eng Premier League,22,5,27.3,32.5,6,6,50.0,16,11,68.8,3,18.8,245,1421,760,14,10,8,0,0.0,3,0,0,15,11,0,0,0,0,0,0,0,11,27.3,23.3,12,0.0,0.0,2,16.7,11.6,0,1,0,0,0,46,0,,306,389,78.7,9,12,7,3,28,5216,2146,140,164,85.4,132,147,89.8,26,50,52.0,0,0,0,,0,0,,0,0,0,344,44,12,1,1,23,9,9,7,0,0,1,13,306,10,8,11,9,21,12,4,2,3,0,0,5,3,60.0,482,82,219,168,102,27,482,16,8,9,7,0,6,15,40.0,9,10,3,7,6,22,18,1,1.2,1.2,-0.8,-0.8,0.9,0.6,-1.2,-1.2,-0.9,0.12,0,1.2,0.25,-0.8
Crystal Palace,Fulham,2024-11-09,L,H,0,2,-2,0,0,0,36,0,eng Premier League,25,2,60.0,48.1,13,17,43.3,13,6,46.2,6,46.2,248,1338,650,13,9,16,0,0.0,1,1,0,10,10,0,0,0,0,0,0,0,10,50.0,40.0,13,0.0,0.0,4,30.8,17.1,0,1,0,0,0,46,2,46.0,293,385,76.1,9,21,5,1,21,5390,2166,124,144,86.1,134,161,83.2,31,65,47.7,0,0,0,,0,0,,0,0,0,341,43,14,2,2,12,15,1,1,0,0,1,7,292,9,2,19,10,20,13,2,2,2,1,0,7,5,71.4,517,77,200,213,111,16,517,19,11,12,6,1,6,16,37.5,10,13,4,9,19,38,25,1,1.5,1.5,-0.3,-0.3,1.1,0.7,-1.5,-1.5,-1.1,0.12,0,1.2,0.17,-0.8
Manchester City,Brighton,2024-11-09,L,A,1,2,-1,0,0,1,60,0,eng Premier League,59,6,18.6,26.9,5,6,45.5,25,15,60.0,4,16.0,467,2589,1237,24,15,6,2,33.3,3,0,0,10,12,1,0,0,0,1,0,0,3,0.0,13.3,15,0.07,0.17,6,40.0,14.1,0,1,0,0,0,36,5,20.4,613,689,89.0,13,45,8,2,52,10469,3218,284,312,91.0,295,312,94.6,33,51,64.7,0,0,0,,0,0,,0,0,0,645,43,15,2,5,11,18,4,4,0,0,1,11,601,15,10,11,12,27,21,2,1,2,1,0,4,2,50.0,773,65,218,410,150,26,773,12,5,6,5,1,5,7,71.4,2,7,2,5,4,16,8,0,2.1,2.1,-0.1,-0.1,1.9,0.7,-1.1,-1.1,-1.9,0.18,0,1.6,0.39,-0.4
